Effective Radius [µm], Depth [m], IWC [g/m³], SW RF [W/m²]
1.641370e+01,4.241817e+02,1.864957e-03,-6.998300e+00
1.641370e+01,4.060175e+02,1.864957e-03,-6.708000e+00
1.641370e+01,3.834431e+02,1.864957e-03,-6.337000e+00
1.641370e+01,3.556194e+02,1.864957e-03,-5.901500e+00
1.641370e+01,3.211852e+02,1.864957e-03,-5.336900e+00
1.641370e+01,2.776921e+02,1.864957e-03,-4.643200e+00
1.641370e+01,2.198274e+02,1.864957e-03,-3.707400e+00
1.641370e+01,1.295896e+02,1.864957e-03,-2.255700e+00
1.770001e+01,1.467628e+02,1.835610e-03,-2.305500e+00
1.770001e+01,2.489588e+02,1.835610e-03,-3.804900e+00
1.770001e+01,3.144917e+02,1.835610e-03,-4.760500e+00
1.770001e+01,3.637485e+02,1.835610e-03,-5.495500e+00
1.770001e+01,4.027459e+02,1.835610e-03,-6.068700e+00
1.770001e+01,4.342567e+02,1.835610e-03,-6.524300e+00
1.770001e+01,4.598227e+02,1.835610e-03,-6.906300e+00
1.770001e+01,4.803940e+02,1.835610e-03,-7.200100e+00
1.770001e+01,4.965916e+02,1.835610e-03,-7.449900e+00
1.770001e+01,5.088333e+02,1.835610e-03,-7.626100e+00
1.770001e+01,5.174002e+02,1.835610e-03,-7.743600e+00
1.770001e+01,5.224728e+02,1.835610e-03,-7.817100e+00
1.770001e+01,5.241528e+02,1.835610e-03,-7.846500e+00
1.770001e+01,5.224728e+02,1.835610e-03,-7.817100e+00
1.770001e+01,5.174002e+02,1.835610e-03,-7.743600e+00
1.770001e+01,5.088333e+02,1.835610e-03,-7.626100e+00
1.770001e+01,4.965916e+02,1.835610e-03,-7.449900e+00
1.770001e+01,4.803940e+02,1.835610e-03,-7.200100e+00
1.770001e+01,4.598227e+02,1.835610e-03,-6.906300e+00
1.770001e+01,4.342567e+02,1.835610e-03,-6.524300e+00
1.770001e+01,4.027459e+02,1.835610e-03,-6.068700e+00
1.770001e+01,3.637485e+02,1.835610e-03,-5.495500e+00
1.770001e+01,3.144917e+02,1.835610e-03,-4.760500e+00
1.770001e+01,2.489588e+02,1.835610e-03,-3.804900e+00
1.770001e+01,1.467628e+02,1.835610e-03,-2.305500e+00
1.906611e+01,1.662436e+02,1.803049e-03,-2.306100e+00
1.906611e+01,2.820048e+02,1.803049e-03,-3.827300e+00
1.906611e+01,3.562363e+02,1.803049e-03,-4.797800e+00
1.906611e+01,4.120313e+02,1.803049e-03,-5.532000e+00
1.906611e+01,4.562051e+02,1.803049e-03,-6.108800e+00
1.906611e+01,4.918986e+02,1.803049e-03,-6.580700e+00
1.906611e+01,5.208582e+02,1.803049e-03,-6.960700e+00
1.906611e+01,5.441600e+02,1.803049e-03,-7.262100e+00
1.906611e+01,5.625076e+02,1.803049e-03,-7.511000e+00
1.906611e+01,5.763743e+02,1.803049e-03,-7.681300e+00
1.906611e+01,5.860783e+02,1.803049e-03,-7.812200e+00
1.906611e+01,5.918243e+02,1.803049e-03,-7.890800e+00
1.906611e+01,5.937272e+02,1.803049e-03,-7.917000e+00
1.906611e+01,5.918243e+02,1.803049e-03,-7.890800e+00
1.906611e+01,5.860783e+02,1.803049e-03,-7.812200e+00
1.906611e+01,5.763743e+02,1.803049e-03,-7.681300e+00
1.906611e+01,5.625076e+02,1.803049e-03,-7.511000e+00
1.906611e+01,5.441600e+02,1.803049e-03,-7.262100e+00
1.906611e+01,5.208582e+02,1.803049e-03,-6.960700e+00
1.906611e+01,4.918986e+02,1.803049e-03,-6.580700e+00
1.906611e+01,4.562051e+02,1.803049e-03,-6.108800e+00
1.906611e+01,4.120313e+02,1.803049e-03,-5.532000e+00
1.906611e+01,3.562363e+02,1.803049e-03,-4.797800e+00
1.906611e+01,2.820048e+02,1.803049e-03,-3.827300e+00
1.906611e+01,1.662436e+02,1.803049e-03,-2.306100e+00
2.050528e+01,1.882731e+02,1.764822e-03,-2.302100e+00
2.050528e+01,3.193741e+02,1.764822e-03,-3.826200e+00
2.050528e+01,4.034423e+02,1.764822e-03,-4.803400e+00
2.050528e+01,4.666308e+02,1.764822e-03,-5.547800e+00
2.050528e+01,5.166582e+02,1.764822e-03,-6.129100e+00
2.050528e+01,5.570816e+02,1.764822e-03,-6.594200e+00
2.050528e+01,5.898787e+02,1.764822e-03,-6.977700e+00
2.050528e+01,6.162683e+02,1.764822e-03,-7.279800e+00
2.050528e+01,6.370472e+02,1.764822e-03,-7.523800e+00
2.050528e+01,6.527514e+02,1.764822e-03,-7.709700e+00
2.050528e+01,6.637412e+02,1.764822e-03,-7.837400e+00
2.050528e+01,6.702487e+02,1.764822e-03,-7.907200e+00
2.050528e+01,6.724038e+02,1.764822e-03,-7.930400e+00
2.050528e+01,6.702487e+02,1.764822e-03,-7.907200e+00
2.050528e+01,6.637412e+02,1.764822e-03,-7.837400e+00
2.050528e+01,6.527514e+02,1.764822e-03,-7.709700e+00
2.050528e+01,6.370472e+02,1.764822e-03,-7.523800e+00
2.050528e+01,6.162683e+02,1.764822e-03,-7.279800e+00
2.050528e+01,5.898787e+02,1.764822e-03,-6.977700e+00
2.050528e+01,5.570816e+02,1.764822e-03,-6.594200e+00
2.050528e+01,5.166582e+02,1.764822e-03,-6.129100e+00
2.050528e+01,4.666308e+02,1.764822e-03,-5.547800e+00
2.050528e+01,4.034423e+02,1.764822e-03,-4.803400e+00
2.050528e+01,3.193741e+02,1.764822e-03,-3.826200e+00
2.050528e+01,1.882731e+02,1.764822e-03,-2.302100e+00
2.202497e+01,2.130889e+02,1.722949e-03,-2.325600e+00
2.202497e+01,3.614700e+02,1.722949e-03,-3.869800e+00
2.202497e+01,4.566190e+02,1.722949e-03,-4.871200e+00
2.202497e+01,5.281362e+02,1.722949e-03,-5.611600e+00
2.202497e+01,5.847576e+02,1.722949e-03,-6.205800e+00
2.202497e+01,6.305091e+02,1.722949e-03,-6.685300e+00
2.202497e+01,6.676291e+02,1.722949e-03,-7.070900e+00
2.202497e+01,6.974970e+02,1.722949e-03,-7.373000e+00
2.202497e+01,7.210147e+02,1.722949e-03,-7.623000e+00
2.202497e+01,7.387889e+02,1.722949e-03,-7.810400e+00
2.202497e+01,7.512273e+02,1.722949e-03,-7.935300e+00
2.202497e+01,7.585924e+02,1.722949e-03,-8.018600e+00
2.202497e+01,7.610316e+02,1.722949e-03,-8.039400e+00
2.202497e+01,7.585924e+02,1.722949e-03,-8.018600e+00
2.202497e+01,7.512273e+02,1.722949e-03,-7.935300e+00
2.202497e+01,7.387889e+02,1.722949e-03,-7.810400e+00
2.202497e+01,7.210147e+02,1.722949e-03,-7.623000e+00
2.202497e+01,6.974970e+02,1.722949e-03,-7.373000e+00
2.202497e+01,6.676291e+02,1.722949e-03,-7.070900e+00
2.202497e+01,6.305091e+02,1.722949e-03,-6.685300e+00
2.202497e+01,5.847576e+02,1.722949e-03,-6.205800e+00
2.202497e+01,5.281362e+02,1.722949e-03,-5.611600e+00
2.202497e+01,4.566190e+02,1.722949e-03,-4.871200e+00
2.202497e+01,3.614700e+02,1.722949e-03,-3.869800e+00
2.202497e+01,2.130889e+02,1.722949e-03,-2.325600e+00
2.360887e+01,2.409358e+02,1.673951e-03,-2.341300e+00
2.360887e+01,4.087076e+02,1.673951e-03,-3.909000e+00
2.360887e+01,5.162909e+02,1.673951e-03,-4.907100e+00
2.360887e+01,5.971542e+02,1.673951e-03,-5.662500e+00
2.360887e+01,6.611750e+02,1.673951e-03,-6.259100e+00
2.360887e+01,7.129053e+02,1.673951e-03,-6.743600e+00
2.360887e+01,7.548762e+02,1.673951e-03,-7.134800e+00
2.360887e+01,7.886474e+02,1.673951e-03,-7.451300e+00
2.360887e+01,8.152384e+02,1.673951e-03,-7.693200e+00
2.360887e+01,8.353353e+02,1.673951e-03,-7.879300e+00
2.360887e+01,8.493992e+02,1.673951e-03,-8.009400e+00
2.360887e+01,8.577269e+02,1.673951e-03,-8.093200e+00
2.360887e+01,8.604848e+02,1.673951e-03,-8.111700e+00
2.360887e+01,8.577269e+02,1.673951e-03,-8.093200e+00
2.360887e+01,8.493992e+02,1.673951e-03,-8.009400e+00
2.360887e+01,8.353353e+02,1.673951e-03,-7.879300e+00
2.360887e+01,8.152384e+02,1.673951e-03,-7.693200e+00
2.360887e+01,7.886474e+02,1.673951e-03,-7.451300e+00
2.360887e+01,7.548762e+02,1.673951e-03,-7.134800e+00
2.360887e+01,7.129053e+02,1.673951e-03,-6.743600e+00
2.360887e+01,6.611750e+02,1.673951e-03,-6.259100e+00
2.360887e+01,5.971542e+02,1.673951e-03,-5.662500e+00
2.360887e+01,5.162909e+02,1.673951e-03,-4.907100e+00
2.360887e+01,4.087076e+02,1.673951e-03,-3.909000e+00
2.360887e+01,2.409358e+02,1.673951e-03,-2.341300e+00
2.525719e+01,2.720047e+02,1.619517e-03,-2.339000e+00
2.525719e+01,4.614110e+02,1.619517e-03,-3.906900e+00
2.525719e+01,5.828673e+02,1.619517e-03,-4.918600e+00
2.525719e+01,6.741580e+02,1.619517e-03,-5.672900e+00
2.525719e+01,7.464343e+02,1.619517e-03,-6.269400e+00
2.525719e+01,8.048354e+02,1.619517e-03,-6.757800e+00
2.525719e+01,8.522185e+02,1.619517e-03,-7.146600e+00
2.525719e+01,8.903445e+02,1.619517e-03,-7.460700e+00
2.525719e+01,9.203645e+02,1.619517e-03,-7.708700e+00
2.525719e+01,9.430529e+02,1.619517e-03,-7.898700e+00
2.525719e+01,9.589304e+02,1.619517e-03,-8.030900e+00
2.525719e+01,9.683319e+02,1.619517e-03,-8.105100e+00
2.525719e+01,9.714455e+02,1.619517e-03,-8.129900e+00
2.525719e+01,9.683319e+02,1.619517e-03,-8.105100e+00
2.525719e+01,9.589304e+02,1.619517e-03,-8.030900e+00
2.525719e+01,9.430529e+02,1.619517e-03,-7.898700e+00
2.525719e+01,9.203645e+02,1.619517e-03,-7.708700e+00
2.525719e+01,8.903445e+02,1.619517e-03,-7.460700e+00
2.525719e+01,8.522185e+02,1.619517e-03,-7.146600e+00
2.525719e+01,8.048354e+02,1.619517e-03,-6.757800e+00
2.525719e+01,7.464343e+02,1.619517e-03,-6.269400e+00
2.525719e+01,6.741580e+02,1.619517e-03,-5.672900e+00
2.525719e+01,5.828673e+02,1.619517e-03,-4.918600e+00
2.525719e+01,4.614110e+02,1.619517e-03,-3.906900e+00
2.525719e+01,2.720047e+02,1.619517e-03,-2.339000e+00
2.671291e+01,3.064448e+02,1.517133e-03,-2.296500e+00
2.671291e+01,5.198329e+02,1.517133e-03,-3.851800e+00
2.671291e+01,6.566674e+02,1.517133e-03,-4.847000e+00
2.671291e+01,7.595169e+02,1.517133e-03,-5.594800e+00
2.671291e+01,8.409446e+02,1.517133e-03,-6.182200e+00
2.671291e+01,9.067401e+02,1.517133e-03,-6.660300e+00
2.671291e+01,9.601227e+02,1.517133e-03,-7.044100e+00
2.671291e+01,1.003076e+03,1.517133e-03,-7.355300e+00
2.671291e+01,1.036897e+03,1.517133e-03,-7.601200e+00
2.671291e+01,1.062458e+03,1.517133e-03,-7.782000e+00
2.671291e+01,1.080346e+03,1.517133e-03,-7.912100e+00
2.671291e+01,1.090938e+03,1.517133e-03,-7.991600e+00
2.671291e+01,1.094446e+03,1.517133e-03,-8.013300e+00
2.671291e+01,1.090938e+03,1.517133e-03,-7.991600e+00
2.671291e+01,1.080346e+03,1.517133e-03,-7.912100e+00
2.671291e+01,1.062458e+03,1.517133e-03,-7.782000e+00
2.671291e+01,1.036897e+03,1.517133e-03,-7.601200e+00
2.671291e+01,1.003076e+03,1.517133e-03,-7.355300e+00
2.671291e+01,9.601227e+02,1.517133e-03,-7.044100e+00
2.671291e+01,9.067401e+02,1.517133e-03,-6.660300e+00
2.671291e+01,8.409446e+02,1.517133e-03,-6.182200e+00
2.671291e+01,7.595169e+02,1.517133e-03,-5.594800e+00
2.671291e+01,6.566674e+02,1.517133e-03,-4.847000e+00
2.671291e+01,5.198329e+02,1.517133e-03,-3.851800e+00
2.671291e+01,3.064448e+02,1.517133e-03,-2.296500e+00
2.226585e+01,3.101956e+02,7.811707e-04,-1.490600e+00
2.226585e+01,5.261955e+02,7.811707e-04,-2.496500e+00
2.226585e+01,6.647049e+02,7.811707e-04,-3.143600e+00
2.226585e+01,7.688132e+02,7.811707e-04,-3.627400e+00
2.226585e+01,8.512376e+02,7.811707e-04,-4.008600e+00
2.226585e+01,9.178384e+02,7.811707e-04,-4.319700e+00
2.226585e+01,9.718744e+02,7.811707e-04,-4.570400e+00
2.226585e+01,1.015353e+03,7.811707e-04,-4.769900e+00
2.226585e+01,1.049588e+03,7.811707e-04,-4.932200e+00
2.226585e+01,1.075462e+03,7.811707e-04,-5.048100e+00
2.226585e+01,1.093569e+03,7.811707e-04,-5.136200e+00
2.226585e+01,1.104291e+03,7.811707e-04,-5.182600e+00
2.226585e+01,1.107841e+03,7.811707e-04,-5.201100e+00
2.226585e+01,1.104291e+03,7.811707e-04,-5.182600e+00
2.226585e+01,1.093569e+03,7.811707e-04,-5.136200e+00
2.226585e+01,1.075462e+03,7.811707e-04,-5.048100e+00
2.226585e+01,1.049588e+03,7.811707e-04,-4.932200e+00
2.226585e+01,1.015353e+03,7.811707e-04,-4.769900e+00
2.226585e+01,9.718744e+02,7.811707e-04,-4.570400e+00
2.226585e+01,9.178384e+02,7.811707e-04,-4.319700e+00
2.226585e+01,8.512376e+02,7.811707e-04,-4.008600e+00
2.226585e+01,7.688132e+02,7.811707e-04,-3.627400e+00
2.226585e+01,6.647049e+02,7.811707e-04,-3.143600e+00
2.226585e+01,5.261955e+02,7.811707e-04,-2.496500e+00
2.226585e+01,3.101956e+02,7.811707e-04,-1.490600e+00
1.780594e+01,2.873405e+02,3.920144e-04,-9.235000e-01
1.780594e+01,4.874256e+02,3.920144e-04,-1.545100e+00
1.780594e+01,6.157296e+02,3.920144e-04,-1.945800e+00
1.780594e+01,7.121672e+02,3.920144e-04,-2.244000e+00
1.780594e+01,7.885186e+02,3.920144e-04,-2.483000e+00
1.780594e+01,8.502123e+02,3.920144e-04,-2.672200e+00
1.780594e+01,9.002669e+02,3.920144e-04,-2.827200e+00
1.780594e+01,9.405424e+02,3.920144e-04,-2.954300e+00
1.780594e+01,9.722550e+02,3.920144e-04,-3.050300e+00
1.780594e+01,9.962226e+02,3.920144e-04,-3.124600e+00
1.780594e+01,1.012995e+03,3.920144e-04,-3.177200e+00
1.780594e+01,1.022927e+03,3.920144e-04,-3.208200e+00
1.780594e+01,1.026216e+03,3.920144e-04,-3.217500e+00
1.780594e+01,1.022927e+03,3.920144e-04,-3.208200e+00
1.780594e+01,1.012995e+03,3.920144e-04,-3.177200e+00
1.780594e+01,9.962226e+02,3.920144e-04,-3.124600e+00
1.780594e+01,9.722550e+02,3.920144e-04,-3.050300e+00
1.780594e+01,9.405424e+02,3.920144e-04,-2.954300e+00
1.780594e+01,9.002669e+02,3.920144e-04,-2.827200e+00
1.780594e+01,8.502123e+02,3.920144e-04,-2.672200e+00
1.780594e+01,7.885186e+02,3.920144e-04,-2.483000e+00
1.780594e+01,7.121672e+02,3.920144e-04,-2.244000e+00
1.780594e+01,6.157296e+02,3.920144e-04,-1.945800e+00
1.780594e+01,4.874256e+02,3.920144e-04,-1.545100e+00
1.780594e+01,2.873405e+02,3.920144e-04,-9.235000e-01
1.113934e+01,2.665997e+02,9.478967e-05,-3.467000e-01
1.113934e+01,4.522423e+02,9.478967e-05,-5.780000e-01
1.113934e+01,5.712851e+02,9.478967e-05,-7.267000e-01
1.113934e+01,6.607618e+02,9.478967e-05,-8.391000e-01
1.113934e+01,7.316019e+02,9.478967e-05,-9.278000e-01
1.113934e+01,7.888425e+02,9.478967e-05,-9.989000e-01
1.113934e+01,8.352841e+02,9.478967e-05,-1.056300e+00
1.113934e+01,8.726524e+02,9.478967e-05,-1.103700e+00
1.113934e+01,9.020759e+02,9.478967e-05,-1.139800e+00
1.113934e+01,9.243135e+02,9.478967e-05,-1.167200e+00
1.113934e+01,9.398755e+02,9.478967e-05,-1.187200e+00
1.113934e+01,9.490901e+02,9.478967e-05,-1.198300e+00
1.113934e+01,9.521419e+02,9.478967e-05,-1.202100e+00
1.113934e+01,9.490901e+02,9.478967e-05,-1.198300e+00
1.113934e+01,9.398755e+02,9.478967e-05,-1.187200e+00
1.113934e+01,9.243135e+02,9.478967e-05,-1.167200e+00
1.113934e+01,9.020759e+02,9.478967e-05,-1.139800e+00
1.113934e+01,8.726524e+02,9.478967e-05,-1.103700e+00
1.113934e+01,8.352841e+02,9.478967e-05,-1.056300e+00
1.113934e+01,7.888425e+02,9.478967e-05,-9.989000e-01
1.113934e+01,7.316019e+02,9.478967e-05,-9.278000e-01
1.113934e+01,6.607618e+02,9.478967e-05,-8.391000e-01
1.113934e+01,5.712851e+02,9.478967e-05,-7.267000e-01
1.113934e+01,4.522423e+02,9.478967e-05,-5.780000e-01
1.113934e+01,2.665997e+02,9.478967e-05,-3.467000e-01
9.486440e-01,2.570460e+02,5.827763e-08,-5.000000e-04
9.486440e-01,4.360360e+02,5.827763e-08,-8.000000e-04
9.486440e-01,5.508128e+02,5.827763e-08,-1.000000e-03
9.486440e-01,6.370830e+02,5.827763e-08,-1.100000e-03
9.486440e-01,7.053845e+02,5.827763e-08,-1.200000e-03
9.486440e-01,7.605739e+02,5.827763e-08,-1.300000e-03
9.486440e-01,8.053512e+02,5.827763e-08,-1.400000e-03
9.486440e-01,8.413804e+02,5.827763e-08,-1.400000e-03
9.486440e-01,8.697495e+02,5.827763e-08,-1.500000e-03
9.486440e-01,8.911902e+02,5.827763e-08,-1.600000e-03
9.486440e-01,9.061945e+02,5.827763e-08,-1.600000e-03
9.486440e-01,9.150789e+02,5.827763e-08,-1.600000e-03
9.486440e-01,9.180213e+02,5.827763e-08,-1.600000e-03
9.486440e-01,9.150789e+02,5.827763e-08,-1.600000e-03
9.486440e-01,9.061945e+02,5.827763e-08,-1.600000e-03
9.486440e-01,8.911902e+02,5.827763e-08,-1.600000e-03
9.486440e-01,8.697495e+02,5.827763e-08,-1.500000e-03
9.486440e-01,8.413804e+02,5.827763e-08,-1.400000e-03
9.486440e-01,8.053512e+02,5.827763e-08,-1.400000e-03
9.486440e-01,7.605739e+02,5.827763e-08,-1.300000e-03
9.486440e-01,7.053845e+02,5.827763e-08,-1.200000e-03
9.486440e-01,6.370830e+02,5.827763e-08,-1.100000e-03
9.486440e-01,5.508128e+02,5.827763e-08,-1.000000e-03
9.486440e-01,4.360360e+02,5.827763e-08,-8.000000e-04
9.486440e-01,2.570460e+02,5.827763e-08,-5.000000e-04
1.860880e+00,2.879040e+01,9.379031e-04,-1.100300e+00
1.860880e+00,4.883815e+01,1.197332e-03,-2.127700e+00
1.860880e+00,6.169372e+01,1.452066e-03,-3.152400e+00
1.860880e+00,7.135640e+01,1.735517e-03,-4.243100e+00
1.860880e+00,7.900651e+01,2.042761e-03,-5.493100e+00
1.860880e+00,8.518798e+01,2.364881e-03,-6.794200e+00
1.860880e+00,9.020326e+01,2.689898e-03,-8.141300e+00
1.860880e+00,9.423871e+01,3.003441e-03,-9.460300e+00
1.860880e+00,9.741618e+01,3.289743e-03,-1.066680e+01
1.860880e+00,9.981764e+01,3.532943e-03,-1.178170e+01
1.860880e+00,1.014982e+02,3.718564e-03,-1.251680e+01
1.860880e+00,1.024933e+02,3.834980e-03,-1.302710e+01
1.860880e+00,1.028229e+02,3.874655e-03,-1.328040e+01
1.860880e+00,1.024933e+02,3.834980e-03,-1.302710e+01
1.860880e+00,1.014982e+02,3.718564e-03,-1.251680e+01
1.860880e+00,9.981764e+01,3.532943e-03,-1.178170e+01
1.860880e+00,9.741618e+01,3.289743e-03,-1.066680e+01
1.860880e+00,9.423871e+01,3.003441e-03,-9.460300e+00
1.860880e+00,9.020326e+01,2.689898e-03,-8.141300e+00
1.860880e+00,8.518798e+01,2.364881e-03,-6.794200e+00
1.860880e+00,7.900651e+01,2.042761e-03,-5.493100e+00
1.860880e+00,7.135640e+01,1.735517e-03,-4.243100e+00
1.860880e+00,6.169372e+01,1.452066e-03,-3.152400e+00
1.860880e+00,4.883815e+01,1.197332e-03,-2.127700e+00
1.860880e+00,2.879040e+01,9.379031e-04,-1.100300e+00
2.923439e+00,2.047528e+01,7.368098e-04,-6.645000e-01
2.923439e+00,3.473293e+01,9.400814e-04,-1.272700e+00
2.923439e+00,4.387561e+01,1.140040e-03,-1.853600e+00
2.923439e+00,5.074756e+01,1.362535e-03,-2.504400e+00
2.923439e+00,5.618819e+01,1.603697e-03,-3.191700e+00
2.923439e+00,6.058436e+01,1.856526e-03,-3.977800e+00
2.923439e+00,6.415115e+01,2.111620e-03,-4.718600e+00
2.923439e+00,6.702110e+01,2.357702e-03,-5.485400e+00
2.923439e+00,6.928087e+01,2.582399e-03,-6.167400e+00
2.923439e+00,7.098875e+01,2.773264e-03,-6.793700e+00
2.923439e+00,7.218393e+01,2.918940e-03,-7.240900e+00
2.923439e+00,7.289163e+01,3.010301e-03,-7.560100e+00
2.923439e+00,7.312601e+01,3.041438e-03,-7.638600e+00
2.923439e+00,7.289163e+01,3.010301e-03,-7.560100e+00
2.923439e+00,7.218393e+01,2.918940e-03,-7.240900e+00
2.923439e+00,7.098875e+01,2.773264e-03,-6.793700e+00
2.923439e+00,6.928087e+01,2.582399e-03,-6.167400e+00
2.923439e+00,6.702110e+01,2.357702e-03,-5.485400e+00
2.923439e+00,6.415115e+01,2.111620e-03,-4.718600e+00
2.923439e+00,6.058436e+01,1.856526e-03,-3.977800e+00
2.923439e+00,5.618819e+01,1.603697e-03,-3.191700e+00
2.923439e+00,5.074756e+01,1.362535e-03,-2.504400e+00
2.923439e+00,4.387561e+01,1.140040e-03,-1.853600e+00
2.923439e+00,3.473293e+01,9.400814e-04,-1.272700e+00
2.923439e+00,2.047528e+01,7.368098e-04,-6.645000e-01
3.802205e+00,2.253884e+01,7.071704e-04,-7.016000e-01
3.802205e+00,3.823341e+01,9.027203e-04,-1.303700e+00
3.802205e+00,4.829751e+01,1.094770e-03,-1.911900e+00
3.802205e+00,5.586203e+01,1.308471e-03,-2.602400e+00
3.802205e+00,6.185099e+01,1.540108e-03,-3.344200e+00
3.802205e+00,6.669022e+01,1.782960e-03,-4.143500e+00
3.802205e+00,7.061647e+01,2.027995e-03,-4.961300e+00
3.802205e+00,7.377567e+01,2.264379e-03,-5.748100e+00
3.802205e+00,7.626318e+01,2.480225e-03,-6.449300e+00
3.802205e+00,7.814319e+01,2.663575e-03,-7.090100e+00
3.802205e+00,7.945882e+01,2.803516e-03,-7.549500e+00
3.802205e+00,8.023785e+01,2.891283e-03,-7.874800e+00
3.802205e+00,8.049585e+01,2.921194e-03,-7.956700e+00
3.802205e+00,8.023785e+01,2.891283e-03,-7.874800e+00
3.802205e+00,7.945882e+01,2.803516e-03,-7.549500e+00
3.802205e+00,7.814319e+01,2.663575e-03,-7.090100e+00
3.802205e+00,7.626318e+01,2.480225e-03,-6.449300e+00
3.802205e+00,7.377567e+01,2.264379e-03,-5.748100e+00
3.802205e+00,7.061647e+01,2.027995e-03,-4.961300e+00
3.802205e+00,6.669022e+01,1.782960e-03,-4.143500e+00
3.802205e+00,6.185099e+01,1.540108e-03,-3.344200e+00
3.802205e+00,5.586203e+01,1.308471e-03,-2.602400e+00
3.802205e+00,4.829751e+01,1.094770e-03,-1.911900e+00
3.802205e+00,3.823341e+01,9.027203e-04,-1.303700e+00
3.802205e+00,2.253884e+01,7.071704e-04,-7.016000e-01
4.613169e+00,2.601645e+01,6.959690e-04,-7.533000e-01
4.613169e+00,4.413261e+01,8.884602e-04,-1.443800e+00
4.613169e+00,5.574954e+01,1.077479e-03,-2.141800e+00
4.613169e+00,6.448123e+01,1.287808e-03,-2.872600e+00
4.613169e+00,7.139425e+01,1.515791e-03,-3.704000e+00
4.613169e+00,7.698014e+01,1.754812e-03,-4.609400e+00
4.613169e+00,8.151219e+01,1.995983e-03,-5.548400e+00
4.613169e+00,8.515883e+01,2.228639e-03,-6.401100e+00
4.613169e+00,8.803015e+01,2.441082e-03,-7.236500e+00
4.613169e+00,9.020024e+01,2.621542e-03,-7.933400e+00
4.613169e+00,9.171887e+01,2.759277e-03,-8.520000e+00
4.613169e+00,9.261809e+01,2.845659e-03,-8.874500e+00
4.613169e+00,9.291590e+01,2.875099e-03,-8.966700e+00
4.613169e+00,9.261809e+01,2.845659e-03,-8.874500e+00
4.613169e+00,9.171887e+01,2.759277e-03,-8.520000e+00
4.613169e+00,9.020024e+01,2.621542e-03,-7.933400e+00
4.613169e+00,8.803015e+01,2.441082e-03,-7.236500e+00
4.613169e+00,8.515883e+01,2.228639e-03,-6.401100e+00
4.613169e+00,8.151219e+01,1.995983e-03,-5.548400e+00
4.613169e+00,7.698014e+01,1.754812e-03,-4.609400e+00
4.613169e+00,7.139425e+01,1.515791e-03,-3.704000e+00
4.613169e+00,6.448123e+01,1.287808e-03,-2.872600e+00
4.613169e+00,5.574954e+01,1.077479e-03,-2.141800e+00
4.613169e+00,4.413261e+01,8.884602e-04,-1.443800e+00
4.613169e+00,2.601645e+01,6.959690e-04,-7.533000e-01
5.386476e+00,2.989955e+01,6.896768e-04,-7.868000e-01
5.386476e+00,5.071963e+01,8.804370e-04,-1.533200e+00
5.386476e+00,6.407046e+01,1.067750e-03,-2.257700e+00
5.386476e+00,7.410539e+01,1.276180e-03,-3.065600e+00
5.386476e+00,8.205022e+01,1.502106e-03,-3.955300e+00
5.386476e+00,8.846983e+01,1.738970e-03,-4.881400e+00
5.386476e+00,9.367832e+01,1.977964e-03,-5.896600e+00
5.386476e+00,9.786924e+01,2.208521e-03,-6.841400e+00
5.386476e+00,1.011691e+02,2.419047e-03,-7.705700e+00
5.386476e+00,1.036631e+02,2.597878e-03,-8.502600e+00
5.386476e+00,1.054084e+02,2.734370e-03,-9.030200e+00
5.386476e+00,1.064418e+02,2.819974e-03,-9.395500e+00
5.386476e+00,1.067841e+02,2.849148e-03,-9.575300e+00
5.386476e+00,1.064418e+02,2.819974e-03,-9.395500e+00
5.386476e+00,1.054084e+02,2.734370e-03,-9.030200e+00
5.386476e+00,1.036631e+02,2.597878e-03,-8.502600e+00
5.386476e+00,1.011691e+02,2.419047e-03,-7.705700e+00
5.386476e+00,9.786924e+01,2.208521e-03,-6.841400e+00
5.386476e+00,9.367832e+01,1.977964e-03,-5.896600e+00
5.386476e+00,8.846983e+01,1.738970e-03,-4.881400e+00
5.386476e+00,8.205022e+01,1.502106e-03,-3.955300e+00
5.386476e+00,7.410539e+01,1.276180e-03,-3.065600e+00
5.386476e+00,6.407046e+01,1.067750e-03,-2.257700e+00
5.386476e+00,5.071963e+01,8.804370e-04,-1.533200e+00
5.386476e+00,2.989955e+01,6.896768e-04,-7.868000e-01
6.143543e+00,3.409228e+01,6.851214e-04,-7.659000e-01
6.143543e+00,5.783192e+01,8.746251e-04,-1.512400e+00
6.143543e+00,7.305490e+01,1.060702e-03,-2.240600e+00
6.143543e+00,8.449700e+01,1.267757e-03,-3.035300e+00
6.143543e+00,9.355591e+01,1.492191e-03,-3.955800e+00
6.143543e+00,1.008757e+02,1.727492e-03,-4.891300e+00
6.143543e+00,1.068146e+02,1.964909e-03,-5.868100e+00
6.143543e+00,1.115932e+02,2.193945e-03,-6.836100e+00
6.143543e+00,1.153558e+02,2.403081e-03,-7.675300e+00
6.143543e+00,1.181995e+02,2.580733e-03,-8.443700e+00
6.143543e+00,1.201896e+02,2.716324e-03,-9.028500e+00
6.143543e+00,1.213679e+02,2.801363e-03,-9.384300e+00
6.143543e+00,1.217582e+02,2.830344e-03,-9.554400e+00
6.143543e+00,1.213679e+02,2.801363e-03,-9.384300e+00
6.143543e+00,1.201896e+02,2.716324e-03,-9.028500e+00
